Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Class
59.58484,31.462706,3.9202347,23.402847,13.658104,48.434357,3.7045484,10.609962,1.0
106.599495,39.364708,1.5865822,12.740176,0.5112206,8.4185505,29.660406,874.7898,1.0
46.64818,46.419292,1.8555558,3.3788042,106.14,83.90187,0.1251852,-1.0100181,1.0
80.16805,31.107613,2.8780844,19.737055,4.6770234,42.219975,6.489817,25.012413,1.0
66.98394,32.04717,3.1870184,18.91543,13.313113,52.89495,3.7028527,8.91628,1.0
28.356228,31.085432,5.356735,29.620815,45.69682,51.840828,1.6915224,4.563353,1.0
116.135216,46.705475,0.2925692,2.0614285,1.1516494,26.408934,16.64779,85.63142,1.0
8.091083,30.819866,6.2731113,35.90333,180.26831,80.10568,-1.1078186,-0.87938184,1.0
15.139817,38.34282,4.1851277,14.529927,158.17476,68.35244,-0.50196415,-0.46539026,1.0
5.963656,33.153618,6.348378,34.545753,198.91881,72.26032,-1.8234999,-0.8332548,1.0
115.29714,43.689236,0.3352545,2.0815241,2.3788257,43.6537,9.50626,31.320063,1.0
131.45543,46.86051,0.11843671,6.80613,0.49513033,9.652913,30.205467,852.4669,1.0
93.17109,33.719078,2.1049123,13.800636,2.6062179,33.62474,9.0254545,42.923008,1.0
9.256997,29.51551,6.430288,39.42296,153.5912,75.954384,-0.408107,-0.42089352,1.0
11.381037,46.36169,3.3454745,7.9088035,195.54594,101.31291,-1.8013232,-1.6232535,1.0
35.316647,27.340641,5.7539244,38.99058,32.26011,62.816784,2.3810484,4.9364057,1.0
8.840309,46.582134,3.7626576,9.802003,177.96884,68.16275,-1.1548972,-0.9222836,1.0
18.444155,48.46702,2.700731,5.0563545,162.7034,85.46274,-1.1908569,-1.3021998,1.0
39.091507,29.522213,4.733583,28.680285,53.670265,76.010056,1.3212645,0.91728574,1.0
49.032528,33.304684,3.6964135,17.354372,55.67599,71.87437,1.2844621,0.7257009,1.0
135.57541,51.81396,-0.03402204,5.09048,0.48907602,8.342903,30.592789,944.88617,1.0
9.432828,42.002777,4.5322948,14.855146,180.37283,80.7186,-1.4224516,-1.1531861,1.0
74.33713,57.19044,0.53354824,0.0045248317,94.94515,65.005684,0.4823621,-0.12400663,1.0
109.3505,47.93267,0.4630562,1.3880181,2.2549381,29.801249,9.269026,43.41406,1.0
11.9710865,37.36112,4.6827106,18.154938,176.46378,81.54926,-1.0879049,-1.049165,1.0
113.24257,38.1737,0.9044815,15.161082,0.49660602,9.052743,30.189478,881.87775,1.0
83.711525,38.8085,1.9781938,9.594079,4.269682,32.59464,6.697786,29.857021,1.0
13.83345,29.349997,6.127528,37.302174,139.81631,75.66159,-0.09821163,-0.23828071,1.0
109.83361,36.880646,1.0409348,9.112083,1.4531684,28.394167,12.110401,77.85601,1.0
29.08631,35.65687,4.456642,18.157852,107.55319,74.80336,0.30528432,-0.23638935,1.0
107.27869,52.119015,0.51381314,0.97950876,1.7415768,17.973747,10.691123,81.815895,1.0
65.401665,35.49239,2.9857945,14.13021,14.15651,50.096252,3.446838,8.893623,1.0
76.7088,42.143013,1.8103237,5.747082,18.784801,60.58775,2.7359335,4.1595144,1.0
48.703495,57.271652,1.305198,0.7495556,87.67414,67.2136,0.39337346,-0.50585216,1.0
22.808903,29.782955,5.7041388,32.675877,119.06436,81.146935,0.16891082,-0.3388501,1.0
83.03457,33.27572,2.6770968,16.595415,2.907134,30.30888,8.349526,42.24538,1.0
11.192817,42.951336,3.5829659,9.909644,179.48842,53.30156,-0.8108258,-0.077106595,1.0
98.70461,39.85463,1.2244611,5.7291293,5.5400686,51.947598,5.798113,14.49269,1.0
21.932901,32.898434,5.1318216,25.144608,112.14101,72.334854,0.27032647,-0.061277233,1.0
99.11885,31.098888,2.0194404,18.802027,1.2052891,23.80048,16.167242,98.93807,1.0
109.18387,39.913315,0.7618776,7.9339795,0.7003886,15.708659,24.088905,170.40324,1.0
91.63727,47.534126,1.1804383,2.7357693,8.004752,47.351345,4.473147,11.321255,1.0
6.331965,45.27383,4.6608763,13.889032,197.7768,80.25748,-1.8194242,-1.3755715,1.0
117.46414,46.509323,0.45427805,6.106683,0.50361985,8.672095,29.664867,862.5824,1.0
9.205078,34.290443,5.7235904,28.196901,157.666,73.72376,-0.6396757,-0.63052404,1.0
116.128654,44.912594,0.4045094,1.853326,2.6105242,45.64634,8.87387,26.100786,1.0
98.61705,38.346542,1.3228551,7.919866,3.0339837,37.654045,8.25391,31.443247,1.0
107.93814,39.71097,0.82736325,6.527191,1.0492245,20.126184,17.995089,103.46092,1.0
6.6957054,34.010365,5.8587074,29.66047,191.20866,79.05746,-1.5741013,-1.0555491,1.0
38.4273,39.915565,3.4897056,11.459487,74.73577,66.982445,0.83958393,0.5214403,1.0
89.68096,80.48124,0.2876006,-1.0327893,64.530556,76.5537,0.65227,-1.1654265,1.0
98.66532,34.324337,2.091472,15.967531,0.8228594,14.726102,22.265392,177.94551,1.0
8.811641,40.6957,4.5986433,14.896804,192.98839,93.24824,-1.7106395,-1.430509,1.0
13.135942,33.7038,5.5278215,27.31721,138.97551,72.69413,-0.25789902,-0.39574486,1.0
10.546472,38.006073,4.6968737,16.128023,189.95015,102.93474,-1.6179299,-1.4864614,1.0
7.1528096,37.350582,5.3195977,22.997412,190.48863,70.362526,-1.4757259,-0.8308459,1.0
69.46183,40.8181,2.0906992,6.974626,28.540607,62.9558,2.10335,2.180175,1.0
105.88707,48.07365,0.64221126,1.890961,2.0413651,21.85108,9.658499,59.008705,1.0
76.44434,44.943264,1.7646393,4.897282,14.752033,51.252594,3.159447,7.083228,1.0
37.066647,28.976887,5.597441,36.011726,33.91959,59.237045,2.209769,4.907406,1.0
28.071758,36.039776,3.9237728,13.937763,126.194275,80.87142,-0.018388566,-0.7498782,1.0
80.31051,50.96076,1.1174017,1.3868625,23.215187,60.027348,2.2240222,1.7115276,1.0
32.235683,37.112446,4.1012673,15.790085,83.276726,65.526024,0.77293354,0.72808945,1.0
22.55732,29.366463,5.9541636,36.745937,78.1788,63.460766,1.0174316,2.6201758,1.0
51.352654,35.13171,3.2120697,14.028121,40.5359,66.41773,1.6495703,1.3147267,1.0
124.38609,42.706963,0.32394522,9.721823,0.502509,11.150999,29.863346,761.9143,1.0
82.38973,47.192806,1.2547501,2.5064254,16.48138,61.06784,2.8450875,3.697327,1.0
37.010735,34.884945,3.6341088,14.479221,92.77911,71.37432,0.6529393,-0.017011065,1.0
58.110146,37.48869,3.0404496,12.466844,25.013676,57.811382,2.3186302,3.9976122,1.0
19.751595,32.779446,5.0708423,24.447023,124.74563,74.990105,0.06724327,-0.3418167,1.0
14.925065,32.888603,5.1510334,24.205677,153.78038,81.97508,-0.4352902,-0.8968234,1.0
8.607271,43.583843,4.3090787,12.950611,188.53072,79.58745,-1.5622296,-1.213403,1.0
97.059425,42.189465,1.2141907,4.4560146,6.2395635,51.671906,5.3112063,13.3634205,1.0
9.747844,34.719944,5.485602,26.8568,144.58806,64.94796,-0.28512868,-0.12403675,1.0
16.914425,35.128323,4.760764,20.154009,140.13994,74.74362,-0.20032479,-0.56163436,1.0
60.37209,33.01802,3.286059,17.866991,21.38045,60.36496,2.6874416,4.5958643,1.0
14.709714,42.83177,3.9309134,12.147511,144.17464,64.611145,-0.26280466,-0.39970618,1.0
14.755058,30.683802,5.935923,34.20422,127.119064,70.59527,0.039720748,0.13756141,1.0
65.54654,49.983585,1.5812507,2.246909,34.19632,58.25136,1.6579218,1.4106145,1.0
51.474876,31.090816,4.477939,25.880852,21.32119,52.184982,2.8675222,7.0378146,1.0
32.666107,28.918829,5.2888837,32.927147,75.82681,76.835236,0.9372262,0.5858815,1.0
26.848696,34.280304,4.9862037,20.960936,113.71864,82.68354,0.07242645,-0.48450363,1.0
89.235016,45.10789,1.2321826,3.6458216,7.6847014,45.636463,4.808602,13.077661,1.0
109.76012,43.04877,0.57041425,3.4238403,2.151912,33.94636,9.974333,40.82522,1.0
103.080605,47.560715,0.4712017,0.97112703,6.8088436,53.230297,4.967442,8.627311,1.0
108.50436,38.203804,0.6988695,10.077682,0.58034265,13.724633,27.0181,408.63577,1.0
6.2511396,34.831154,6.2042303,32.46917,196.5801,80.389946,-1.7716691,-1.1616985,1.0
6.6017933,34.860977,5.8405976,28.845596,186.75635,74.72479,-1.4113498,-0.92936116,1.0
59.095406,39.02066,2.7457826,10.494788,23.970213,54.8003,2.3952477,4.422682,1.0
44.18083,33.688797,3.6627114,16.336443,71.827385,72.45615,0.957291,0.21899489,1.0
64.506775,57.159863,1.0787857,0.47528207,64.09705,68.05431,0.7848093,-0.45247588,1.0
22.098625,46.194614,2.4978874,5.245657,165.97153,79.41784,-0.93057257,-1.0708522,1.0
49.846767,34.31199,3.5393279,16.146778,50.149094,65.53458,1.4516479,1.2218398,1.0
92.51973,35.571587,1.8584951,11.42958,2.6951199,30.616331,8.890167,43.575592,1.0
100.66854,50.28445,0.42834416,0.3708937,16.273485,63.691452,2.8703141,1.3614892,1.0
49.785034,32.737377,4.314486,24.451468,14.274655,36.768677,3.610143,13.17716,1.0
52.31504,40.16727,3.0554783,10.743537,29.433702,53.080593,2.0066166,3.669817,1.0
8.110689,31.444813,5.931491,33.404427,141.26822,58.133045,-0.04831818,0.75885594,1.0
80.59822,31.468378,2.8765843,19.053259,5.426563,45.521305,5.960285,21.107018,1.0
123.60412,43.693222,0.3447399,10.604857,0.49098283,8.65206,30.46272,914.55994,1.0
111.07034,37.337505,1.3328872,17.145634,0.53402215,8.7698765,29.423077,730.03644,1.0
41.71667,32.5977,4.6272087,24.65844,31.256561,52.826385,2.1421962,4.6102557,1.0
46.633762,27.83062,5.2155623,36.26003,22.853579,64.96016,2.8238614,4.824473,1.0
34.21688,44.714367,2.2415974,5.1308312,130.24825,62.833805,0.02133574,0.013445437,1.0
83.95223,51.80798,1.2216123,2.0365546,4.8143816,20.754189,5.923384,32.806892,1.0
30.033405,30.420097,5.139138,28.990145,84.96394,74.26099,0.76995194,0.4668565,1.0
25.775652,37.015266,4.2540097,14.925917,128.35355,80.82555,-0.094530895,-0.7132501,1.0
104.462814,42.8186,0.88599384,3.6459284,4.477091,49.05062,6.374328,16.924822,1.0
6.955627,37.42178,5.126997,20.631645,197.57184,79.34574,-1.7595712,-1.1056685,1.0
112.368034,50.63008,0.30170262,0.44108808,3.4127932,46.656235,6.7851486,14.932523,1.0
28.371828,35.079174,4.689133,22.23116,38.737278,39.473774,1.8819987,6.14478,1.0
79.29565,33.08105,3.0361798,18.749977,2.3060977,19.063728,9.587235,77.75695,1.0
61.917313,72.515305,0.46460533,-0.42217475,134.31483,92.576546,-0.5311003,-1.6955816,1.0
45.674446,30.971632,4.519905,26.031437,36.69596,65.71318,1.8092928,2.4970474,1.0
26.63022,27.833782,6.072162,40.524166,59.380966,61.33513,1.6201115,4.3138638,1.0
45.333576,75.58495,0.56023705,-0.16974227,141.56778,83.73845,-0.6139346,-1.499645,1.0
41.345173,39.813137,3.4861176,12.187789,42.19487,52.46236,1.5753688,2.7211409,1.0
37.242935,30.03134,5.013504,28.804886,75.6434,80.63022,0.81775504,0.17753375,1.0
5.996564,33.35578,6.107011,30.184828,199.38889,102.63077,-1.8519009,-1.5977798,1.0
80.77197,46.88756,1.3008622,3.0738132,13.434271,49.645744,3.363019,7.238425,1.0
77.40107,53.7551,1.1777592,1.506318,9.480951,26.03357,4.0415335,16.643717,1.0
105.02334,34.31581,1.42821,13.323578,0.86869234,18.791794,21.033236,141.81534,1.0
19.09924,48.227295,2.5545995,4.810517,160.0639,79.29828,-0.9788803,-1.1372265,1.0
57.86564,31.328476,3.5120063,19.950617,29.646572,70.0906,2.1348584,1.9500827,1.0
18.909088,37.664375,4.3631783,16.10807,135.81076,72.177025,-0.16001414,-0.51391286,1.0
98.05709,36.937572,1.6757072,11.381653,1.1123805,15.567032,17.339067,134.51178,1.0
70.03176,40.451065,2.2083235,8.079071,22.580261,60.397846,2.443135,3.7036102,1.0
89.95507,39.537544,1.5573074,7.4163446,4.3597307,40.445953,6.4948516,23.957418,1.0
12.229102,45.884045,3.7313607,10.229816,150.90703,65.84738,-0.47326687,-0.63284856,1.0
129.26503,43.692104,0.27993807,14.5694475,0.4872621,7.972427,30.7894,974.5191,1.0
37.340153,32.0819,4.786398,27.571337,17.006107,30.577757,3.3562474,13.784164,1.0
113.774414,47.512,0.46460122,3.1116014,0.6469384,10.988568,25.327988,414.29755,1.0
47.204487,41.357536,2.9714708,9.611586,59.508957,61.730972,1.1782246,1.0550586,1.0
14.464973,43.533215,3.2970858,9.193216,168.91571,59.051037,-0.6137695,-0.11782333,1.0
8.359476,32.89728,5.880836,30.493765,178.88828,80.29966,-1.1953168,-0.9744158,1.0
18.178276,35.964756,4.3674154,17.387884,146.94135,73.82163,-0.29735857,-0.57789963,1.0
59.741276,46.54662,2.2110105,5.269752,26.752073,49.036037,2.0699651,4.094415,1.0
17.18682,39.331963,4.1068444,13.653042,150.85707,73.20285,-0.40592518,-0.66616595,1.0
58.01907,49.525005,1.8108468,2.6368475,51.690884,62.052525,1.1692355,0.592793,1.0
107.675514,38.122925,1.1423942,7.661899,2.4655917,39.20094,9.295413,36.205605,1.0
111.0199,35.776386,0.8024835,11.270751,0.73593843,20.788017,23.729353,136.14732,1.0
75.34635,38.21268,2.61676,12.145178,5.8034368,28.76017,5.77153,28.21476,1.0
48.502937,29.780764,4.805758,31.069284,17.252827,49.629467,3.3877628,9.445964,1.0
20.641804,30.738914,5.8231874,33.039047,63.888912,47.621464,1.4102558,5.087416,1.0
60.954453,30.86542,4.066385,25.169384,13.51164,50.535454,3.7215466,10.083278,1.0
8.637294,42.45214,4.6492043,15.5348625,177.82368,76.38002,-1.3005432,-1.064539,1.0
89.68892,46.806393,0.8860056,1.4588101,21.932402,70.001045,2.2704227,0.7833919,1.0
36.779095,32.42955,4.7604494,25.360363,40.41387,57.356846,1.7108088,3.3216588,1.0
37.633957,30.203733,5.2021017,32.063988,22.530901,43.2285,2.9348779,9.181148,1.0
121.5809,48.30485,0.31551495,1.1287028,2.0899775,37.70731,9.693714,33.97257,1.0
138.28825,66.263756,-0.08938083,2.8816333,0.4870281,7.707284,30.785347,1000.41626,1.0
88.2819,45.594685,1.2629093,3.6383822,8.019901,46.855637,4.5575953,12.08372,1.0
97.819214,31.839117,2.130499,19.467451,0.8331164,17.356667,22.139347,163.6743,1.0
91.25206,35.109146,1.8053372,10.907335,4.8712335,46.802803,6.3786182,20.595854,1.0
15.9477625,33.439148,5.04003,23.942636,141.48503,73.23112,-0.20720948,-0.4698617,1.0
97.456154,39.22802,1.2583903,6.255615,3.8159108,41.750774,7.1427894,25.442715,1.0
122.410385,45.79259,0.30973813,6.069451,0.5101101,10.43084,29.420128,759.588,1.0
40.00461,31.265467,4.9659986,27.886839,32.25283,53.26012,2.1652474,4.9111156,1.0
44.226288,75.84249,0.6139833,-0.06393144,137.5165,75.40057,-0.5094291,-1.2011684,1.0
7.2058053,37.67168,5.4426856,22.400505,195.50946,94.05883,-1.7675827,-1.4458548,1.0
11.134959,44.917053,3.3050065,8.760669,186.98643,67.27769,-1.2386923,-0.745018,1.0
91.68993,33.589684,1.9174298,12.888646,3.1934896,38.838234,8.028544,31.792507,1.0
95.7687,41.08048,1.3093852,5.35125,5.363057,47.304108,5.8306537,17.067644,1.0
27.51031,31.48881,5.0917845,27.763605,70.24698,62.212666,1.0883288,2.188276,1.0
81.26031,35.098686,2.0632706,10.639209,12.18098,59.527702,3.773274,7.2562747,1.0
14.26744,33.08871,5.526534,28.660833,100.52783,55.881374,0.57464087,1.7868463,1.0
24.9064,43.286697,2.9588187,7.790509,144.58841,86.75236,-0.4529264,-1.1510798,1.0
30.255932,29.324888,5.4308157,33.628227,76.98237,71.4878,0.96381795,1.0285109,1.0
96.71049,36.161037,1.4921347,8.690791,9.737137,63.17853,4.35243,7.552519,1.0
50.025623,39.07118,3.1456482,11.264268,41.35899,61.58358,1.5638119,1.6961046,1.0
83.47782,38.55446,1.8090341,8.252963,9.182252,53.70818,4.299979,9.849801,1.0
51.514313,38.559437,2.7705307,9.101082,82.17601,78.777435,0.65197784,-0.4933784,1.0
7.6506157,33.454933,5.869772,30.24161,172.95374,75.28759,-0.95480466,-0.8142054,1.0
43.879498,30.292059,5.2081513,31.847038,18.240131,39.73269,3.3180501,12.236486,1.0
83.603,40.00469,1.5983279,6.0107903,15.07374,62.755684,3.1485398,4.5880804,1.0
20.791561,53.61536,1.9883454,2.6176946,161.71422,76.758385,-1.1735529,-1.2138449,1.0
48.55791,32.265053,4.091308,21.895712,35.852978,63.69167,1.8326616,2.3713372,1.0
11.8442,32.272575,5.6012974,27.964443,162.65955,84.70603,-0.70136565,-0.9903959,1.0
83.37659,51.519142,0.84498364,0.9182896,21.802282,46.515816,2.3993423,3.986784,1.0
45.8159,35.783485,3.8294408,17.867111,22.198156,42.785847,2.6302173,7.325196,1.0
61.957283,54.881283,0.8487432,0.45383802,110.157364,70.82216,0.16679122,-0.63951355,1.0
74.45075,34.184536,2.4814513,12.524457,21.556086,69.77985,2.5520205,2.5497966,1.0
43.539562,31.61821,4.127727,20.317125,71.47038,80.18174,0.8822602,-0.069744796,1.0
75.36283,32.76685,3.1782353,19.405056,3.0285318,24.113455,8.265391,50.242023,1.0
44.353233,43.25185,2.7952387,7.92039,76.89868,70.86338,0.7489122,-0.04591734,1.0
90.1366,34.42409,2.1541069,13.305891,2.6826727,30.524727,8.883414,44.979877,1.0
117.05012,46.78453,0.5007958,9.610995,0.4878233,7.769668,30.718824,988.634,1.0
26.792648,36.047955,3.621912,12.090029,159.97469,74.00375,-0.51468444,-0.09174658,1.0
133.21729,47.725742,0.04162602,9.887033,0.48737392,7.9471884,30.775698,976.1262,1.0
16.94104,33.642433,5.116465,22.810036,152.79787,87.85748,-0.47981796,-1.0036731,1.0
29.41751,30.121935,5.4082704,32.100063,73.321655,68.66392,1.019833,1.5531982,1.0
74.96599,31.103243,3.0592916,19.395308,10.298281,57.52063,4.342492,9.623101,1.0
94.533295,35.644314,1.70715,10.374123,4.2316494,46.759964,6.8532357,22.83186,1.0
84.54888,42.20629,1.6453593,6.4407315,5.4635787,33.916885,5.8331957,23.391428,1.0
45.673416,30.047264,4.8173747,30.256306,25.237104,58.877636,2.5728257,5.1549454,1.0
21.395697,32.587624,5.3696156,27.933847,77.7212,56.874313,0.948488,2.3500745,1.0
35.58594,35.07967,4.203762,18.994026,58.016506,60.667564,1.2700183,1.930077,1.0
20.678429,30.99034,5.41374,27.596724,131.92424,85.11186,-0.12395931,-0.7308077,1.0
109.84618,37.47098,0.9316443,8.82877,1.072154,22.411028,17.508884,99.29258,1.0
21.506672,41.719616,3.6042123,10.548995,148.4999,74.86218,-0.42627367,-0.75117916,1.0
13.629673,29.332624,6.184663,37.881847,144.38124,75.18171,-0.1455274,-0.23968743,1.0
101.560486,36.453693,1.4686102,9.216936,6.017813,64.635086,5.7800193,10.839427,1.0
84.56236,39.669308,1.7112548,6.680901,14.401089,60.890827,3.2683203,5.462904,1.0
80.58514,30.849209,2.936624,20.564985,4.040992,42.205135,6.9448657,27.89778,1.0
104.47876,48.195286,0.4577173,0.665008,15.827794,70.57038,2.7873693,0.8454064,1.0
61.36464,53.98413,1.2882469,0.94991064,63.23751,68.59467,0.88015217,-0.2284193,1.0
74.97209,30.975739,3.2120347,21.874302,3.5435212,33.071583,7.361676,34.75728,1.0
6.8150296,34.039402,5.607279,27.125063,189.57219,71.14921,-1.2909708,-0.72792596,1.0
56.565353,54.49875,1.3590702,1.0545522,70.76511,71.631195,0.68024147,-0.5204427,1.0
104.9552,37.17008,1.5471269,12.148539,0.69812024,13.834611,24.379364,288.27478,1.0
70.43915,47.526493,1.4343941,2.6085994,27.941227,58.73084,2.0127988,1.8136129,1.0
116.68435,44.725063,0.44739306,5.634422,0.5510971,11.89935,27.86304,620.4754,1.0
23.321234,31.016966,5.734606,31.982925,73.418,59.26753,1.0160689,2.6641848,1.0
48.2963,37.126747,2.998958,10.79668,75.50977,75.717186,0.8076513,-0.20105293,1.0
83.94874,48.471134,1.1626045,2.1961591,10.804141,45.248642,3.7638767,9.57571,1.0
111.3068,36.86542,0.73209697,7.84008,1.7231983,33.196377,11.494938,54.90861,1.0
46.207047,30.311768,4.716644,29.53305,18.725792,47.752525,3.2306197,9.054315,1.0
83.124535,36.530396,1.8945524,9.654331,8.568869,50.73586,4.6500444,11.456361,1.0
40.010582,27.922663,5.5719337,37.41764,31.047707,60.76045,2.44188,5.1497407,1.0
8.934985,37.552315,5.314775,22.669542,159.09193,71.962006,-0.67598474,-0.7405608,1.0
8.262828,43.498047,4.11943,12.440813,188.85605,72.26256,-1.4754572,-1.0388916,1.0
90.0948,37.624157,1.7960794,9.809109,3.0030127,31.562523,8.304395,37.414364,1.0
50.542465,30.82804,4.2472224,25.312622,23.01175,56.664337,2.7251055,5.4710045,1.0
48.074455,55.305595,1.0682791,0.718858,115.20703,63.885887,0.060261495,-0.5304165,1.0
92.76231,43.89943,1.08397,2.990638,10.613561,61.114918,3.762752,6.135561,1.0
6.4051385,30.691822,6.2905426,35.5689,198.49298,89.109695,-1.7998024,-1.1811435,1.0
14.281289,40.50744,3.8768146,12.519651,160.0614,66.010796,-0.5560234,-0.49713716,1.0
25.103617,31.025282,5.1982164,25.229929,128.2568,90.91817,-0.07967263,-0.8025901,1.0
132.33046,53.720745,0.038689207,3.1726341,0.48965338,8.055429,30.52824,955.5475,1.0
61.045006,44.64598,2.2217228,6.6926594,15.142824,34.357044,3.26335,10.65965,1.0
67.870255,35.434696,2.7254617,12.792313,16.967478,56.69329,3.1000566,6.257143,1.0
16.076616,30.717268,5.63817,29.715017,151.9009,84.993484,-0.35646453,-0.8509165,1.0
11.571566,50.598248,2.53281,4.3475013,184.3145,63.970905,-1.2101487,-0.8844139,1.0
65.291,31.635798,3.6337156,21.354795,10.487886,47.366528,4.340919,13.424293,1.0
78.37894,48.026325,1.1291786,1.6331289,31.851128,59.281578,1.8984243,1.3702866,1.0
110.9486,37.697884,0.7172089,8.273974,0.99222165,22.97105,18.761093,98.583824,1.0
7.1700454,31.709623,6.151804,34.967422,167.63512,70.8467,-0.6550254,-0.50693876,1.0
6.0871043,37.21455,6.063053,30.03195,196.54102,76.34754,-1.7705493,-1.1430185,1.0
68.636925,37.08983,2.8094556,12.826956,10.816921,42.707855,4.050326,13.337749,1.0
91.4219,50.95683,1.1386269,2.345134,2.4489162,15.047215,8.744724,68.3653,1.0
62.02279,31.34467,3.618854,20.947699,16.955244,58.091995,3.2067566,6.577204,1.0
11.899673,46.19171,3.6737344,9.726311,160.24252,76.53401,-1.029438,-1.1063915,1.0
45.906254,40.400658,2.9544458,9.602003,65.60744,67.30355,1.0225812,0.5720112,1.0
10.625239,34.92519,5.533181,27.015362,135.24736,66.188194,-0.20378211,-0.11057456,1.0
65.08341,31.771723,3.6230307,21.448727,10.137087,44.218254,4.4261284,14.263769,1.0
29.577026,29.237345,5.673135,35.81518,59.003807,65.49171,1.4249486,2.6444213,1.0
9.872028,50.730724,3.128096,6.449123,183.52773,73.62553,-1.5128893,-1.1817198,1.0
12.522272,31.110168,5.7677646,31.704546,140.58829,72.17416,-0.1866176,-0.26584056,1.0
69.009674,37.076775,2.6601546,11.62486,19.31612,63.12059,2.7158492,4.48745,1.0
23.39069,35.202976,4.608247,19.857035,110.259346,68.99485,0.31023818,0.04904275,1.0
89.84511,32.784935,2.2698677,15.342037,3.1517289,38.7839,8.000831,33.39496,1.0
91.0372,34.810505,1.7512758,11.035043,3.8225725,42.714214,7.227764,26.203178,1.0
76.98248,45.92623,1.5947177,3.66348,22.301807,61.146656,2.35846,2.6648834,1.0
32.207634,43.26498,2.3256276,5.3722954,144.22485,78.73174,-0.3632478,-0.92744666,1.0
72.627014,32.468964,3.2330654,19.79718,5.6131,36.464027,5.8981986,25.578451,1.0
67.02304,38.31501,2.748574,12.038306,11.3403015,39.011745,3.8857918,12.907497,1.0
10.172213,28.599073,6.373201,40.658176,149.11269,71.69194,-0.11106552,0.105587184,1.0
101.343254,32.900166,1.668652,13.951983,1.5925757,27.31435,11.838999,80.430435,1.0
6.2503786,37.316086,5.837717,26.138811,198.74216,89.080864,-1.8370996,-1.4001435,1.0
77.94414,37.85453,2.1473196,9.783173,10.457014,49.75617,4.0964932,10.489092,1.0
97.979126,34.269024,1.7446803,12.52605,1.9616457,27.49626,10.838496,65.21618,1.0
46.412807,37.136467,3.316517,13.1347,49.825397,64.288506,1.4145098,1.3536277,1.0
42.519222,37.242413,3.651541,14.388843,49.18346,59.98864,1.424106,1.9039214,1.0
110.04464,38.564003,0.68343514,5.8527007,1.7962734,33.3569,11.32651,53.048794,1.0
22.7048,32.625942,5.5392604,29.304445,77.07064,57.49366,0.9109119,2.334318,1.0
5.8750763,34.45672,6.125882,31.915976,198.39548,78.058914,-1.8048612,-1.189978,1.0
18.050995,40.157932,4.099134,12.928026,156.04675,87.2411,-0.6796436,-1.1479471,1.0
59.8796,35.59599,3.038765,13.5572815,22.190443,57.806374,2.601022,4.869923,1.0
116.24471,43.571026,0.60244626,11.319175,0.49032357,8.085946,30.508944,949.2906,1.0
15.860278,31.603851,5.3420453,27.870525,133.15866,71.827866,-0.028183967,-0.20823303,1.0
65.432945,30.924162,3.2614982,20.633442,13.465693,56.58243,3.6773047,7.753316,1.0
115.974785,40.687443,0.4167047,8.484272,0.59721184,17.810066,26.764841,177.86395,1.0
23.978079,50.628143,1.7880539,2.3404746,175.04602,72.46686,-1.0580933,-0.8705034,1.0
133.1079,46.10177,0.02978177,8.98591,0.49203622,9.918511,30.42027,853.31384,1.0
33.7519,32.216747,4.612554,24.5769,55.778534,60.263084,1.4129025,2.4545603,1.0
82.533264,32.421055,2.6673725,16.579706,6.5549254,49.892647,5.49947,15.924547,1.0
84.89876,31.18257,2.5454874,18.962456,2.7706363,34.311214,8.706893,39.53377,1.0
79.23153,31.477974,2.805875,18.922531,4.403065,38.747444,6.680319,27.169752,1.0
50.137203,34.004253,3.8635955,17.74573,49.857334,72.6065,1.3333596,0.8621973,1.0
80.76953,34.523956,2.8592334,16.420282,2.2168484,17.751654,9.894802,84.86706,1.0
7.46927,36.928696,5.2937126,22.549862,189.48312,76.44407,-1.4541025,-1.0196252,1.0
15.832393,38.394264,4.4474998,16.247076,144.92584,70.52361,-0.28291428,-0.5041886,1.0
77.198235,42.9655,1.7454754,5.095309,20.207478,64.81934,2.5369568,2.7808414,1.0
53.455494,28.98527,4.8761635,32.86779,11.995841,46.87708,4.282854,14.23332,1.0
19.456917,34.13355,5.2525344,25.740595,89.6685,57.99992,0.69276476,1.4912417,1.0
16.468185,32.82902,5.619107,29.646355,125.20101,64.157234,0.11344673,0.46867582,1.0
30.112154,35.583824,4.163837,15.544894,119.56582,81.36517,0.07858888,-0.63021183,1.0
89.23884,35.947815,1.8229846,10.7484255,3.2774823,35.355137,7.857183,33.08575,1.0
47.107765,32.733154,3.7668483,19.951181,33.942726,61.16108,1.9480354,2.4393046,1.0
93.39122,32.947906,2.1967375,15.6489935,2.0226052,27.004984,10.6050005,67.528915,1.0
45.35126,37.423935,3.330315,14.298904,21.675348,40.343525,2.7243245,7.4135013,1.0
48.00824,29.042551,5.0323973,33.2635,15.994516,49.640537,3.6094809,10.366714,1.0
84.08686,45.809193,1.4727165,3.9804611,10.735672,50.06107,3.7388923,8.900273,1.0
26.20372,28.936985,5.7051196,36.010723,59.46368,59.979153,1.5897971,4.1236887,1.0
5.9734864,38.31555,5.920894,25.936165,199.26474,94.25388,-1.8534746,-1.5695571,1.0
113.61291,41.20382,0.42247975,3.646458,1.958993,38.272823,10.841347,39.45187,1.0
