Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.505,0.38,0.11,0.5176117,0.27691108,0.11041992,0.12216362357139587,8.0
I,0.52,0.4,0.135,0.60020757,0.29171252,0.1273069,0.16857080161571503,7.0
M,0.49959546,0.375,0.13,0.59807324,0.21633063,0.1304809,0.18913571536540985,11.0
M,0.35331285,0.26797733,0.09,0.25155893,0.0944243,0.05681268,0.07623892277479172,9.0
M,0.61,0.48,0.165,1.0200677,0.531906,0.24753357,0.30172908306121826,10.0
M,0.605,0.465,0.1522603,1.0175662,0.46281162,0.21165983,0.2755871117115021,10.0
M,0.61,0.48,0.165,1.0818805,0.47696686,0.2349582,0.323090136051178,13.0
F,0.605,0.46738157,0.155,1.1006935,0.49762368,0.23070656,0.2911403477191925,8.0
M,0.5144635,0.4040877,0.145,0.8474549,0.3685514,0.15000916,0.19588659703731537,9.0
I,0.49309248,0.38052484,0.135,0.5881132,0.28334048,0.14159517,0.1537824422121048,8.0
M,0.505,0.395,0.14,0.6379472,0.30906475,0.14550571,0.17008772492408752,10.0
M,0.62,0.48042566,0.17089802,1.1518686,0.52517265,0.2580326,0.32129818201065063,11.0
M,0.615,0.47922862,0.16,1.1497338,0.5289578,0.2560847,0.315137654542923,9.0
I,0.42110366,0.3,0.115,0.36623976,0.15652522,0.07512318,0.10591130703687668,9.0
F,0.5474203,0.44,0.155,0.8841803,0.26123038,0.1702153,0.3497571647167206,28.802143096923828
F,0.625,0.485,0.16,1.227365,0.54317313,0.26067227,0.32250088453292847,10.0
F,0.50510895,0.425,0.165,0.9967534,0.23072311,0.16882545,0.4392127990722656,28.999889373779297
I,0.31046924,0.22523987,0.07311214,0.12379968,0.057053708,0.025685892,0.04365474730730057,6.0
F,0.596889,0.47096813,0.165,1.090851,0.40815026,0.2230695,0.34542542695999146,15.0
M,0.70780957,0.55091953,0.19,1.7444408,0.82578933,0.39476332,0.4685940146446228,11.0
F,0.61,0.475,0.165,1.2051058,0.5451631,0.25344932,0.31304752826690674,10.0
M,0.575,0.455,0.16,0.8733557,0.38636342,0.19980852,0.24819116294384003,11.0
I,0.27915275,0.20820269,0.06511687,0.08135128,0.040068537,0.016400404,0.03226037323474884,8.0
M,0.62900364,0.485,0.17,1.3074204,0.6146578,0.28583676,0.3553115129470825,10.0
F,0.475,0.37,0.125,0.51339954,0.29953733,0.10803638,0.1419672816991806,10.0
M,0.53974146,0.425,0.125,0.7494926,0.31270418,0.15674348,0.2086329162120819,11.0
M,0.575,0.455,0.165,1.0373161,0.37533185,0.202293,0.32296133041381836,13.0
I,0.41867784,0.3058273,0.1,0.29831067,0.1351913,0.06299425,0.08149431645870209,9.0
F,0.3506948,0.265,0.095,0.20905933,0.09856345,0.046790093,0.06843016296625137,6.0
I,0.2761301,0.19652578,0.065,0.07058426,0.034447256,0.020130096,0.031201617792248726,9.0
F,0.5608372,0.435,0.14,0.91869974,0.37659466,0.20881487,0.2542691230773926,9.0
M,0.61,0.485,0.175,1.1687841,0.47955564,0.2407771,0.36154305934906006,13.0
M,0.5575402,0.4448985,0.155,0.91693306,0.32631558,0.17750342,0.29479485750198364,15.0
F,0.5379382,0.40298396,0.14918381,0.83408016,0.37733486,0.1814041,0.24016804993152618,10.0
M,0.60432315,0.47711244,0.165,1.1268202,0.4362117,0.2351943,0.36063438653945923,13.0
M,0.59,0.47,0.16,1.0620341,0.5195849,0.24960123,0.2794618010520935,9.0
F,0.68172723,0.53,0.18,1.5278676,0.7074978,0.33815002,0.4325236678123474,11.0
F,0.615,0.4740257,0.165,1.0705866,0.47673726,0.23323837,0.2938196659088135,11.0
F,0.53,0.4,0.125,0.7653974,0.33680323,0.14544,0.1962372213602066,10.0
M,0.53210765,0.4,0.13054158,0.8242316,0.35631567,0.17899692,0.25,10.0
I,0.489303,0.36312515,0.13,0.5027866,0.23856528,0.12022443,0.1657790094614029,9.0
F,0.5807232,0.455,0.16656274,1.1934484,0.34487924,0.21610363,0.408867746591568,26.519113540649414
F,0.80421245,0.63811743,0.21495064,2.592319,1.2722276,0.67759794,0.7219042181968689,11.0
F,0.5631465,0.45,0.165,0.93165356,0.3916813,0.2028793,0.27370795607566833,11.0
M,0.6872985,0.56142986,0.19,1.7085243,0.6906251,0.3451492,0.5180173516273499,13.0
I,0.4324507,0.31965542,0.11,0.3692469,0.18915501,0.07697288,0.11126122623682022,8.0
I,0.51155096,0.39,0.14,0.5890291,0.29363337,0.12805979,0.1559646725654602,7.0
M,0.65069705,0.52198434,0.175,1.4450605,0.5852238,0.30249158,0.43649283051490784,13.0
F,0.5436652,0.41450146,0.12,0.6325258,0.29101872,0.14963111,0.18472501635551453,9.0
M,0.38092354,0.29566565,0.08878865,0.22056045,0.123494275,0.055203255,0.06371913850307465,9.0
M,0.55,0.43971476,0.14129893,0.87828183,0.39939508,0.20041199,0.23777003586292267,11.0
I,0.38444567,0.28504354,0.08,0.22211896,0.14176261,0.0454157,0.07622483372688293,6.0
I,0.381864,0.2871615,0.09,0.22699061,0.10897672,0.04593869,0.07104726880788803,7.0
I,0.079706974,0.05753336,0.0069869575,0.008776459,0.0013022285,0.0009320374,0.0018656515749171376,4.0
F,0.42175576,0.3087038,0.095,0.3118649,0.1579915,0.065176964,0.07538340985774994,8.0
M,0.65,0.52235544,0.17796624,1.6100008,0.53045547,0.29242632,0.4917124807834625,26.39933204650879
F,0.43448928,0.335,0.11208901,0.43003798,0.13571386,0.08222895,0.15554895997047424,13.0
I,0.40633386,0.27501604,0.09,0.23743269,0.1068628,0.0480973,0.06154429167509079,8.0
I,0.38776055,0.27946782,0.10555929,0.25339767,0.14102529,0.05620009,0.07044313848018646,8.0
M,0.3695737,0.28621593,0.08,0.2485336,0.095395505,0.045863274,0.06965071707963943,7.0
F,0.56707746,0.445,0.15,0.9689764,0.43400827,0.200802,0.2548281252384186,9.0
I,0.44,0.32534793,0.095,0.32337394,0.15799469,0.07982411,0.10378775745630264,8.0
M,0.50465935,0.38773933,0.12929952,0.58812755,0.29283687,0.14066835,0.15397770702838898,8.0
M,0.64,0.5021796,0.175,1.3544917,0.51601505,0.27311167,0.4023568630218506,15.0
M,0.59,0.465,0.15,0.9212264,0.42112187,0.20712456,0.26499998569488525,11.0
M,0.53054327,0.426474,0.145,0.7854454,0.29686767,0.17129742,0.23803512752056122,13.0
M,0.2789036,0.20831177,0.09,0.16175196,0.07081935,0.032700572,0.0524306483566761,9.0
M,0.605,0.475,0.165,1.1676652,0.56557196,0.24930699,0.28725430369377136,9.0
I,0.46133432,0.35,0.125,0.54423857,0.24583998,0.10728843,0.14116160571575165,8.0
F,0.585,0.455,0.165,1.0371822,0.3766396,0.20580043,0.35191184282302856,15.0
I,0.3487468,0.24868271,0.09,0.17528336,0.09323711,0.043228175,0.06656182557344437,5.0
I,0.425,0.32155147,0.094984226,0.25667596,0.15845925,0.06317094,0.10039910674095154,9.0
M,0.67629474,0.53,0.19,1.6026534,0.8188172,0.35485914,0.4237033426761627,10.0
M,0.66,0.525,0.175,1.5333339,0.6381503,0.32749927,0.4001728594303131,11.0
F,0.635,0.51,0.18,1.4397974,0.5782057,0.30736864,0.41433945298194885,13.0
F,0.3313942,0.22339897,0.085,0.20224546,0.041847378,0.03345556,0.08637267351150513,15.0
F,0.535,0.41111887,0.15,0.8234054,0.36538935,0.17671144,0.23405392467975616,10.0
F,0.56946915,0.445,0.14,0.8399955,0.37804416,0.17188843,0.24679924547672272,11.0
I,0.597209,0.45,0.145,0.97336435,0.41456825,0.19541232,0.244962677359581,8.0
I,0.33398807,0.24613522,0.07878062,0.17008393,0.07310165,0.03352374,0.05788135528564453,9.0
F,0.45,0.33289593,0.1,0.44420156,0.1374785,0.08889828,0.15796546638011932,11.0
F,0.528048,0.41,0.13,0.65582585,0.2978991,0.14454295,0.1700567901134491,9.0
I,0.47821224,0.36818564,0.12,0.5762337,0.25999597,0.11737839,0.17047566175460815,8.0
M,0.611088,0.48490962,0.15,1.1724035,0.45388874,0.24545328,0.3316102921962738,12.0
I,0.44462767,0.335,0.10255343,0.36258596,0.16353814,0.08281935,0.10627856850624084,8.0
F,0.65963733,0.5125163,0.18,1.3920687,0.6489821,0.31290478,0.3914221227169037,10.0
F,0.3731176,0.2696734,0.11,0.3122754,0.15163852,0.059756503,0.09064391255378723,10.0
I,0.48651725,0.37,0.105,0.507374,0.24190003,0.08687029,0.12094718962907791,7.0
F,0.625,0.4908906,0.18,1.2521791,0.5011335,0.23720747,0.4269286096096039,15.0
I,0.29259446,0.20997566,0.08,0.13056897,0.058616664,0.030393925,0.04438077285885811,5.0
M,0.5402114,0.425,0.15,0.81974596,0.42317042,0.19130485,0.22429856657981873,9.0
M,0.5552575,0.43775702,0.15,0.8340992,0.37341872,0.19711539,0.24682044982910156,11.0
I,0.3638239,0.268466,0.09,0.23083462,0.10478161,0.04044804,0.06265337020158768,7.0
F,0.4761001,0.385,0.115,0.60646576,0.2461122,0.11303426,0.15969306230545044,7.0
F,0.5455403,0.43,0.14,0.87922275,0.39419612,0.16265982,0.21090587973594666,9.0
M,0.61382884,0.48971143,0.17,1.2869879,0.5258311,0.27422798,0.35671788454055786,10.0
I,0.2286404,0.17066139,0.059785776,0.07640988,0.02542963,0.014488428,0.017528221011161804,4.0
I,0.4266172,0.335,0.1,0.4072334,0.18002908,0.07738721,0.10602539777755737,9.0
M,0.625,0.48,0.17566271,1.3080376,0.54877216,0.285766,0.37063392996788025,10.0
M,0.2732527,0.20462722,0.075,0.105254434,0.05324573,0.018208342,0.02929791435599327,5.0
M,0.6073527,0.48,0.165,1.052859,0.50141025,0.23790702,0.29190200567245483,11.0
M,0.6771817,0.5454608,0.19303714,1.5994918,0.6652943,0.34956738,0.48899784684181213,13.0
I,0.3913251,0.28520122,0.1,0.27525234,0.11937037,0.06455291,0.09747958183288574,8.0
M,0.65,0.51,0.17,1.4885948,0.6574436,0.3013851,0.4130549132823944,10.0
M,0.5801513,0.47,0.17,0.9834052,0.44323006,0.21412589,0.29761549830436707,13.0
M,0.7782845,0.63026774,0.21326981,2.6260588,1.2345258,0.6606474,0.8165087103843689,13.0
I,0.51519793,0.4,0.13,0.6129057,0.3186683,0.14208627,0.15817365050315857,8.0
I,0.33537254,0.2330776,0.09,0.17407563,0.08222104,0.037392344,0.05248945951461792,8.0
I,0.46712947,0.355,0.115,0.48282447,0.21431373,0.08923387,0.1401037871837616,7.0
F,0.6212041,0.49484605,0.19,1.3304873,0.5705072,0.28634933,0.37886106967926025,13.0
M,0.6733838,0.54274416,0.19,1.6233011,0.6868198,0.36830544,0.40445446968078613,11.0
F,0.72436583,0.5654519,0.205,2.0246968,0.92639595,0.44165942,0.5561403036117554,10.0
M,0.625,0.48,0.16,1.1793103,0.5771808,0.25455144,0.3367271423339844,10.0
F,0.625,0.495,0.175,1.3067058,0.5918073,0.28374553,0.35483333468437195,9.0
M,0.5469285,0.435,0.16,1.0183059,0.40256155,0.20094538,0.25999999046325684,9.0
F,0.62505805,0.505,0.17314145,1.3036731,0.56998104,0.26540866,0.40042534470558167,13.0
M,0.6233432,0.48010558,0.17,1.2898694,0.5761887,0.27082744,0.34502220153808594,10.0
M,0.46229246,0.38457838,0.11549594,0.4757073,0.21962264,0.11727099,0.17002306878566742,11.0
M,0.41884068,0.3168521,0.105,0.3686474,0.11958754,0.074947804,0.11514464765787125,13.0
M,0.4513511,0.34901354,0.12,0.40909365,0.17832775,0.095830776,0.12639079988002777,11.0
F,0.665976,0.53047097,0.185,1.5808946,0.7564976,0.35599822,0.43038392066955566,9.0
F,0.4392196,0.32199496,0.1,0.39436308,0.14847724,0.09012352,0.11020394414663315,9.0
M,0.55,0.44,0.145,0.83248407,0.2981871,0.16551577,0.27214497327804565,13.0
I,0.2470966,0.17093727,0.065,0.07545465,0.027114525,0.012293926,0.023095831274986267,6.0
F,0.575,0.45,0.135,0.88705003,0.41652554,0.19052827,0.23855699598789215,8.0
M,0.5603041,0.4426695,0.155,0.8740505,0.30752373,0.18074983,0.2822304666042328,13.0
I,0.4574829,0.30812648,0.105,0.33477813,0.16529594,0.081353515,0.11981146782636642,9.0
I,0.40332872,0.3,0.08,0.28496158,0.09568021,0.050393276,0.07651359587907791,7.0
F,0.6779358,0.536479,0.18984751,1.6438289,0.6815107,0.34593317,0.4636284410953522,12.0
I,0.56,0.435,0.145,0.7844182,0.36171973,0.19934943,0.24994711577892303,10.0
F,0.625,0.48,0.17,1.2624459,0.581378,0.2707711,0.35720670223236084,10.0
M,0.39224195,0.28454417,0.105,0.28299737,0.14531526,0.05764808,0.09080686420202255,9.0
M,0.44,0.32446834,0.104498304,0.3573032,0.16861802,0.07794145,0.09136532247066498,8.0
I,0.585,0.45,0.15,0.90070647,0.40013862,0.20252417,0.2564643621444702,10.0
F,0.45,0.3442199,0.12,0.4237886,0.18498975,0.09435059,0.10963606089353561,8.0
F,0.55382013,0.42,0.145,0.8221509,0.37771603,0.1937638,0.25,10.0
M,0.54114294,0.42,0.14,0.77032083,0.41342306,0.16955529,0.19159293174743652,8.0
M,0.4915664,0.38196015,0.12,0.5469597,0.20681655,0.123338975,0.18274205923080444,12.0
M,0.5780926,0.45516968,0.155,0.97945386,0.46305594,0.2146599,0.253871351480484,9.0
M,0.5199858,0.4,0.145,0.806289,0.37960625,0.17858171,0.20861349999904633,9.0
M,0.60641813,0.485,0.175,1.1590694,0.49222413,0.24233353,0.35765400528907776,13.0
M,0.46592054,0.37477586,0.13,0.60858357,0.22603583,0.13786909,0.2151314616203308,12.0
M,0.61,0.48510477,0.15653437,1.1924343,0.5003414,0.25386715,0.3250581920146942,12.0
M,0.547069,0.42018574,0.135,0.8002612,0.37777108,0.17185122,0.20709781348705292,8.0
M,0.535,0.42,0.145,0.835103,0.3674904,0.1959155,0.2094862461090088,9.0
M,0.701696,0.566699,0.2,1.7651234,0.8084384,0.4059241,0.48304352164268494,13.0
M,0.425,0.33413514,0.1,0.32751092,0.15971811,0.076863244,0.09955725818872452,7.0
F,0.6580275,0.5261642,0.17254749,1.598684,0.6697553,0.33276862,0.4038628339767456,11.0
F,0.6078558,0.48,0.17,1.1529546,0.43409023,0.23023403,0.36391976475715637,15.0
M,0.6015453,0.46680218,0.15,1.0180993,0.49353904,0.2237888,0.25999999046325684,8.0
F,0.525,0.40385547,0.14,0.73345536,0.34273806,0.16153036,0.22151505947113037,9.0
M,0.60367686,0.46618775,0.16,1.0625377,0.51614875,0.22611833,0.26849114894866943,9.0
I,0.17104182,0.13128413,0.016683634,0.01994719,0.0049208477,0.0031458638,0.005591905675828457,8.0
M,0.4903617,0.375,0.13,0.5804216,0.27972108,0.14024319,0.15314209461212158,9.0
F,0.61927515,0.48,0.16,1.0844513,0.52334774,0.2614109,0.3078511953353882,10.0
I,0.425,0.325,0.11,0.41307595,0.17928205,0.0884331,0.11365821212530136,8.0
I,0.55,0.43,0.15,0.65128696,0.3480131,0.15351884,0.20146384835243225,11.0
F,0.6337701,0.50171405,0.175,1.3270723,0.6038847,0.2908243,0.35003191232681274,9.0
F,0.44040003,0.345,0.105,0.5080392,0.1900431,0.09997104,0.13540446758270264,8.0
I,0.5925536,0.45511407,0.15,0.926443,0.4336177,0.2029811,0.26002025604248047,9.0
I,0.5,0.38,0.10848235,0.5217117,0.27415657,0.1070686,0.12466323375701904,8.0
F,0.6758986,0.52685475,0.18,1.5217875,0.669859,0.3404607,0.4213172495365143,11.0
F,0.5152989,0.395,0.145,0.8064039,0.34984717,0.15935504,0.2083214968442917,10.0
M,0.6297462,0.4859199,0.17473862,1.1862993,0.56488353,0.27287945,0.3044969439506531,10.0
F,0.6714054,0.52296925,0.18,1.6085309,0.6896037,0.3203592,0.4408625364303589,10.0
M,0.575,0.455,0.15,1.0027541,0.34535325,0.18974108,0.33500000834465027,15.0
M,0.4518279,0.34698978,0.1,0.34330425,0.17501396,0.0889352,0.11137983202934265,9.0
I,0.3562553,0.26079288,0.09,0.22149464,0.08446349,0.036636945,0.07597801089286804,6.0
M,0.5707793,0.45763415,0.15,0.9628252,0.36686227,0.19697006,0.309999018907547,13.0
F,0.58,0.45,0.165,1.096842,0.48945633,0.21929263,0.2942785918712616,10.0
M,0.73038816,0.5741225,0.19888942,2.1182098,1.0390847,0.45136473,0.5220194458961487,10.0
I,0.37,0.2711204,0.0809663,0.19760993,0.09432734,0.04260356,0.06997314095497131,7.0
M,0.5599438,0.445,0.145,0.80938715,0.343281,0.17595865,0.23900184035301208,13.0
M,0.56,0.45,0.155,0.9410151,0.37163058,0.20810276,0.26159682869911194,12.0
F,0.625,0.48,0.165,1.1738397,0.50022733,0.26427752,0.3251916766166687,10.0
M,0.6,0.47235465,0.16432884,1.1576699,0.54491806,0.26488796,0.3146752715110779,9.0
F,0.44495985,0.3288587,0.11,0.38223222,0.15771167,0.109148085,0.12071772664785385,10.0
M,0.414925,0.31882104,0.11,0.3819095,0.17319202,0.07570412,0.08783410489559174,7.0
I,0.4533849,0.355,0.125,0.4640815,0.20187576,0.09659779,0.14383338391780853,7.0
M,0.5708566,0.4310415,0.14,0.8743147,0.33679935,0.2140383,0.26499998569488525,10.0
I,0.45808733,0.35536543,0.125,0.5828741,0.26018336,0.11555109,0.13709045946598053,8.0
M,0.6159691,0.48367363,0.165,1.1874928,0.56558836,0.26099846,0.27459362149238586,9.0
M,0.5544101,0.45,0.15,1.0078338,0.43296275,0.21491995,0.23947520554065704,9.0
I,0.585,0.46,0.16,1.0078317,0.45152438,0.22613968,0.3064771890640259,9.0
I,0.4182548,0.31603926,0.095,0.31684148,0.16399132,0.057781752,0.0921899601817131,7.0
M,0.575,0.43789384,0.15,0.8771036,0.43819743,0.16611919,0.22388018667697906,9.0
I,0.27816147,0.20233259,0.06667488,0.08964398,0.046610046,0.023233565,0.04000777006149292,7.0
I,0.56,0.43589002,0.145,0.821652,0.38229132,0.17991664,0.2448839396238327,9.0
M,0.476438,0.39132065,0.125,0.6195845,0.31817436,0.12763806,0.1497771143913269,9.0
F,0.6596006,0.5278107,0.185,1.478426,0.61111563,0.30056712,0.4825606048107147,15.0
F,0.52718997,0.42369837,0.145,0.7066638,0.27012902,0.15100834,0.22466252744197845,13.0
M,0.645,0.5116291,0.165,1.3408778,0.57388484,0.30201182,0.36731529235839844,11.0
M,0.37587756,0.3,0.085,0.23841314,0.10250101,0.053867143,0.07589081674814224,7.0
I,0.3562918,0.24837536,0.09,0.2196832,0.0932873,0.043629445,0.06634414941072464,8.0
F,0.51501137,0.4,0.14,0.5797074,0.2627718,0.13723284,0.18998032808303833,11.0
I,0.23422933,0.17493616,0.055083178,0.071225636,0.030378914,0.01540394,0.028404656797647476,4.0
F,0.40317276,0.2920919,0.1,0.28172728,0.10810073,0.061328255,0.08675109595060349,7.0
M,0.53,0.41,0.15,0.7558386,0.37408206,0.16768442,0.18825846910476685,9.0
M,0.3781889,0.30160257,0.105,0.35181463,0.1484572,0.08213352,0.11709040403366089,9.0
I,0.44,0.3291296,0.1,0.30781445,0.15734668,0.086419865,0.10140229016542435,8.0
F,0.51878816,0.405,0.145,0.6550938,0.30112895,0.15866941,0.19852861762046814,13.0
M,0.6422208,0.5048055,0.18,1.4126883,0.6644357,0.2965344,0.392082542181015,10.0
M,0.29836872,0.22726071,0.065,0.14095406,0.06309972,0.027547307,0.05262180045247078,7.0
M,0.635,0.5167016,0.175,1.4493772,0.60647255,0.3112291,0.38997355103492737,11.0
M,0.6120439,0.48,0.15,1.120047,0.4440117,0.23312959,0.33752965927124023,11.0
I,0.18853807,0.12374541,0.039426588,0.03631056,0.01450947,0.004463803,0.012482588179409504,7.0
M,0.45249662,0.345,0.115,0.4415578,0.23533772,0.099699475,0.12428361177444458,8.0
M,0.37499407,0.29367167,0.105,0.26911643,0.13986449,0.06258548,0.09102962911128998,8.0
F,0.5091367,0.4,0.14,0.68179184,0.31682196,0.15750907,0.18383663892745972,9.0
I,0.5319256,0.41785386,0.13,0.5615949,0.2982535,0.13161996,0.1534164696931839,7.0
F,0.58,0.4635004,0.17392465,1.0203094,0.47212517,0.22158594,0.2938084900379181,12.0
F,0.63,0.485,0.165,1.2787468,0.6047549,0.2946326,0.3420659303665161,10.0
M,0.6643002,0.53,0.18,1.4899544,0.71130466,0.32019475,0.39397484064102173,11.0
F,0.67976385,0.53,0.18,1.6118888,0.7294214,0.33434877,0.39175042510032654,9.0
M,0.53647745,0.41942024,0.135,0.78367186,0.3251487,0.17142913,0.19626204669475555,9.0
F,0.58379024,0.46884182,0.165,1.006048,0.42325032,0.21235743,0.3068550229072571,13.0
F,0.6420581,0.51,0.175,1.388041,0.6314539,0.30318615,0.34521976113319397,9.0
I,0.41198993,0.32689935,0.1,0.38173047,0.19116408,0.072056256,0.10383528470993042,7.0
M,0.58,0.45536208,0.16,0.987503,0.4000035,0.20069799,0.2925586998462677,12.0
M,0.535,0.425,0.145,0.8474129,0.39573106,0.188288,0.24056832492351532,9.0
M,0.48545474,0.375,0.114842355,0.48338836,0.23304994,0.110560216,0.11973671615123749,9.0
M,0.45989525,0.345,0.125,0.44617414,0.18522654,0.1235718,0.16735835373401642,10.0
I,0.3286778,0.265,0.08,0.20396657,0.07822934,0.03903131,0.05358686298131943,4.0
M,0.535,0.43563372,0.145,0.89299333,0.40493277,0.19819576,0.2311832755804062,9.0
M,0.43773434,0.33586127,0.125,0.3972989,0.13959539,0.08698248,0.16109462082386017,13.0
F,0.4304981,0.31881085,0.1,0.29403818,0.14986847,0.077845156,0.08180375397205353,8.0
F,0.5361413,0.40520042,0.14,0.8442739,0.3456746,0.16137938,0.20941850543022156,9.0
M,0.615,0.48,0.16,1.1682523,0.49098295,0.25569874,0.3210414946079254,10.0
F,0.63103485,0.51,0.18,1.2281234,0.5469385,0.24289726,0.39243048429489136,15.0
I,0.5510804,0.42,0.14,0.75153255,0.33751264,0.16505206,0.238600954413414,10.0
M,0.62774163,0.48474512,0.17,1.1918627,0.52615213,0.2696362,0.344678670167923,11.0
I,0.21597862,0.1525962,0.065,0.04163592,0.023173757,0.011204712,0.0222911573946476,6.0
M,0.5575696,0.405,0.155,1.0055265,0.41142738,0.18963532,0.28852489590644836,10.0
M,0.4793987,0.37232742,0.13,0.5932418,0.21528836,0.11044534,0.1897820383310318,11.0
M,0.1908091,0.1397337,0.04037098,0.039044797,0.011131737,0.0053778635,0.010112741962075233,5.0
M,0.5324175,0.41,0.13,0.7839473,0.36838576,0.16246021,0.19268503785133362,8.0
M,0.44,0.3310458,0.115,0.42427525,0.20719287,0.09637705,0.1341027021408081,8.0
M,0.61,0.475,0.15389962,1.1150268,0.50781447,0.24892761,0.2795933187007904,8.0
M,0.62,0.495,0.16,1.1016997,0.46905228,0.2449034,0.2948332726955414,13.0
M,0.41348886,0.30315143,0.105,0.39780098,0.1673555,0.07321728,0.11294253170490265,10.0
F,0.515,0.39,0.1387905,0.71167284,0.29525357,0.14887637,0.1960398405790329,9.0
F,0.45,0.3470758,0.12,0.44119674,0.18160926,0.09267411,0.15295833349227905,11.0
F,0.37106836,0.27452767,0.09,0.23179646,0.10641555,0.04751947,0.06615384668111801,7.0
M,0.65,0.5143734,0.17,1.3800437,0.64055914,0.31113964,0.3453073501586914,9.0
M,0.5213924,0.41,0.13187088,0.757036,0.286322,0.1474187,0.2356281727552414,11.0
I,0.5959696,0.45363706,0.155,0.9891762,0.4456339,0.20572127,0.2644004225730896,10.0
I,0.16976069,0.09534481,0.032058828,0.022302918,0.010370291,0.004442219,0.008626226335763931,5.0
I,0.4190873,0.3177393,0.09633249,0.3291867,0.15423495,0.05819632,0.10149449110031128,6.0
I,0.3747185,0.2867971,0.095,0.25141674,0.116875336,0.04120151,0.06998655200004578,6.0
F,0.35074824,0.261748,0.08,0.17448281,0.0943833,0.036242668,0.04366251826286316,8.0
M,0.635,0.495,0.1709007,1.2250949,0.6278744,0.27098075,0.3278252184391022,10.0
I,0.3870595,0.2833654,0.085,0.22617239,0.12064414,0.03653926,0.06996326893568039,6.0
F,0.52237135,0.4,0.13894434,0.7232467,0.33127272,0.1546069,0.1836652159690857,8.0
F,0.4813956,0.365,0.12,0.5411439,0.22837856,0.1237095,0.1458265483379364,8.0
M,0.53,0.4227705,0.13,0.76569724,0.2813044,0.1450309,0.20211224257946014,13.0
M,0.6,0.46592727,0.155,1.014609,0.46901962,0.21975163,0.26452723145484924,8.0
M,0.545,0.43,0.14,0.8148094,0.28779152,0.17543335,0.227100670337677,13.0
F,0.4333008,0.33165202,0.09643577,0.4443977,0.17335139,0.06384635,0.10405832529067993,7.0
I,0.62,0.48,0.155,1.0939448,0.5058376,0.25363734,0.3114831745624542,10.0
I,0.4980239,0.37,0.1,0.4854657,0.21880186,0.10493673,0.12475241720676422,8.0
I,0.585,0.455,0.15,0.8840612,0.38782018,0.20906004,0.2849884033203125,9.0
I,0.38710755,0.28711414,0.1,0.28543538,0.13133226,0.060097333,0.08815914392471313,8.0
F,0.61,0.47,0.17904253,1.132175,0.4471907,0.21904296,0.4164773225784302,15.0
M,0.43445814,0.31688058,0.105,0.38790265,0.1695906,0.08115027,0.09396069496870041,8.0
I,0.4132411,0.3016693,0.09,0.32002345,0.13434578,0.057710927,0.07653526216745377,8.0
I,0.45213056,0.345,0.115,0.41332692,0.19069485,0.09945464,0.12587344646453857,8.0
I,0.28083536,0.20588359,0.065,0.1029249,0.046027556,0.022476358,0.037374675273895264,5.0
F,0.53,0.4,0.135,0.6645037,0.28081983,0.15723224,0.17593923211097717,9.0
M,0.57,0.4501546,0.1530314,0.9689684,0.4143223,0.2149173,0.26499998569488525,11.0
I,0.47790974,0.38155967,0.13,0.6295689,0.32066232,0.12521154,0.17047633230686188,10.0
M,0.5782052,0.45,0.145,1.0978862,0.35829693,0.17899758,0.3554031550884247,15.0
M,0.533577,0.42,0.14,0.8402258,0.35322836,0.18174945,0.22994156181812286,9.0
F,0.56157696,0.43531623,0.145,0.9033408,0.4117658,0.1714948,0.22416113317012787,9.0
I,0.44,0.31006956,0.095,0.27925643,0.15260358,0.07372046,0.09485810995101929,8.0
I,0.48695704,0.37909034,0.135,0.56061953,0.24797338,0.12150732,0.16788874566555023,7.0
I,0.35089138,0.265,0.08,0.20161685,0.094706096,0.032958854,0.06115541607141495,6.0
I,0.27383813,0.20166217,0.061915122,0.11880462,0.04250425,0.02171679,0.040804944932460785,7.0
M,0.5151389,0.385,0.135,0.6781651,0.32990256,0.13172355,0.16710950434207916,8.0
F,0.4859334,0.375,0.11,0.5171936,0.2285719,0.095845506,0.13528229296207428,7.0
I,0.48062944,0.36971575,0.11,0.5843109,0.24251631,0.10552195,0.152815043926239,7.0
I,0.23148969,0.15929966,0.064196914,0.056783967,0.025834005,0.013688808,0.020177774131298065,5.0
F,0.515622,0.3947803,0.13,0.6139288,0.26731646,0.13706474,0.16789104044437408,9.0
F,0.5900295,0.4519862,0.155,1.0806959,0.4794563,0.22482094,0.2911868691444397,10.0
M,0.6877289,0.52569735,0.175,1.6536882,0.79793674,0.3512369,0.4310441315174103,10.0
M,0.7171668,0.5669916,0.2,1.86751,0.8390777,0.4336822,0.5041024088859558,11.0
F,0.645,0.51,0.18,1.4276824,0.6647454,0.3254093,0.37865176796913147,9.0
M,0.5711949,0.455,0.1411074,0.86131644,0.40768978,0.20237541,0.2392341047525406,9.0
F,0.45903867,0.3508035,0.1,0.4013944,0.18693735,0.08484735,0.1068926453590393,7.0
I,0.3789357,0.2902255,0.1,0.22282197,0.107296,0.053087045,0.07381736487150192,7.0
M,0.4267981,0.34076425,0.09,0.37098184,0.1729243,0.06639034,0.09392371773719788,7.0
M,0.47,0.36713055,0.12722422,0.48227194,0.1679882,0.10948416,0.18450915813446045,15.0
M,0.55,0.415,0.16,0.83527094,0.30856636,0.14410554,0.2891603112220764,15.0
