Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.52876,0.4,0.14,0.7394694,0.34030876,0.17201488,0.17565235495567322,7.0
I,0.53,0.39968938,0.115,0.53923255,0.25785723,0.1118946,0.14873343706130981,9.0
M,0.6500829,0.5107834,0.19,1.5577625,0.590075,0.4146229,0.43874436616897583,11.0
I,0.4353395,0.3399425,0.13475162,0.31187576,0.098544784,0.080167666,0.10172423720359802,8.0
I,0.53401893,0.395,0.15,0.8002426,0.362233,0.19869047,0.18945761024951935,9.0
F,0.47,0.365,0.12,0.4715839,0.16769193,0.10286295,0.14015665650367737,8.0
I,0.31481302,0.2540212,0.07247585,0.13427879,0.049026765,0.033618268,0.05993780493736267,6.0
I,0.555,0.4243164,0.125,0.77666557,0.34787893,0.14575359,0.20828424394130707,10.0
M,0.545,0.415,0.14345437,0.8072284,0.33164084,0.15735358,0.25999999046325684,11.0
M,0.6841712,0.5368451,0.175,1.5871094,0.6691555,0.38637075,0.4048892557621002,10.0
M,0.53,0.4138435,0.13,0.6674199,0.26660305,0.16278304,0.20463067293167114,9.0
M,0.475,0.37,0.135,0.5591343,0.19930486,0.12879182,0.17937436699867249,10.0
F,0.7088179,0.56523854,0.3901797,1.833574,0.7159707,0.40279564,0.5777829885482788,14.0
I,0.37393963,0.27828145,0.09,0.2397974,0.09495703,0.05583655,0.07787883281707764,7.0
M,0.5698989,0.45413074,0.195,0.9209302,0.2543192,0.21409139,0.35542234778404236,15.0
F,0.55,0.435,0.17,0.9701352,0.38441634,0.20349248,0.3005649745464325,10.0
I,0.35319012,0.25381047,0.09,0.20230083,0.092389725,0.054828152,0.0610184520483017,5.0
I,0.35223293,0.26735535,0.08,0.21113305,0.10063438,0.05227225,0.0699896439909935,6.0
M,0.505,0.395,0.155,0.6306508,0.2561738,0.12890236,0.2163945436477661,11.0
M,0.53146446,0.43,0.14224532,0.7627563,0.280849,0.1962852,0.19212214648723602,6.0
I,0.25129315,0.19340236,0.061739154,0.08160785,0.04089295,0.019229624,0.014066264033317566,5.0
F,0.634205,0.5,0.17383271,1.2813678,0.55318546,0.27671072,0.3419960141181946,11.0
I,0.47230798,0.3686489,0.1,0.43898705,0.20865947,0.063670926,0.1664004921913147,6.0
I,0.46629867,0.35,0.105,0.427251,0.19022264,0.10773008,0.10209102183580399,7.0
F,0.545252,0.42,0.17492592,0.8780584,0.30586565,0.19918685,0.3013363182544708,13.0
I,0.4225366,0.31495452,0.09,0.32754526,0.17013353,0.044929102,0.08955514430999756,7.0
I,0.42335716,0.325,0.09246895,0.34294698,0.1601511,0.04983304,0.09277293086051941,8.0
F,0.645,0.51,0.15,1.3146178,0.57439053,0.28668645,0.3845576047897339,9.0
M,0.5513525,0.42852363,0.165,0.78170794,0.37791127,0.11684658,0.2114504724740982,9.0
M,0.525,0.41023004,0.165,0.8651666,0.29481232,0.20130682,0.27592143416404724,13.0
M,0.7304919,0.57533973,0.21251562,2.1547115,1.0472728,0.48329678,0.5019073486328125,11.0
F,0.37630123,0.28286394,0.08,0.23947962,0.1091085,0.039026387,0.08016111701726913,11.0
F,0.625,0.485,0.175,1.2381662,0.4721293,0.3181017,0.36858871579170227,10.0
I,0.29501686,0.2239681,0.09,0.15882155,0.076140665,0.023192272,0.04044082760810852,10.0
F,0.55,0.4124819,0.14,0.96379435,0.45355394,0.23956831,0.1973506659269333,6.0
F,0.5279553,0.3909353,0.145,0.8672394,0.37292826,0.22365128,0.19576798379421234,11.0
I,0.35216668,0.26398724,0.085,0.25039473,0.12891668,0.0603954,0.04477507621049881,6.0
I,0.5404817,0.425,0.15,0.7092733,0.24090257,0.15553463,0.2533949911594391,11.0
F,0.635,0.5,0.17,1.0957376,0.52194536,0.20435342,0.2909150719642639,10.0
M,0.6,0.46952647,0.165,1.0881457,0.45084095,0.28347424,0.25999999046325684,10.0
F,0.55,0.425,0.135,0.7543659,0.25459483,0.17171638,0.2377694994211197,6.0
M,0.45,0.3300971,0.12,0.59948546,0.25393447,0.15938777,0.1502199023962021,7.0
F,0.7724843,0.61803305,0.83447295,2.640179,1.241395,0.47534898,0.8458807468414307,16.0
M,0.628077,0.48185432,0.19,1.3879653,0.7244136,0.30943635,0.29877525568008423,8.0
F,0.57,0.435,0.14,0.8358536,0.31618378,0.1865249,0.25925907492637634,8.0
F,0.7137694,0.55187047,0.19,1.7333533,0.810545,0.34924024,0.4084697663784027,14.0
M,0.45301494,0.35,0.125,0.52938443,0.18802735,0.13866326,0.16946722567081451,12.0
M,0.7125912,0.5473361,0.18,1.7291443,0.82375515,0.41900316,0.3720189332962036,12.0
M,0.44730622,0.335,0.125,0.55162185,0.22979036,0.13378172,0.15392398834228516,7.0
F,0.744393,0.59616786,0.20365305,2.2363858,1.3390015,0.4186802,0.5298382043838501,11.0
F,0.58,0.45,0.15,0.9654392,0.35770193,0.17832392,0.31511345505714417,16.0
F,0.70393115,0.5517759,0.185,1.6827854,0.6972776,0.39704102,0.4214966297149658,14.0
M,0.63,0.485,0.18,1.3278317,0.5286527,0.3088118,0.39083871245384216,12.0
I,0.5032867,0.38552564,0.10876475,0.578005,0.27513045,0.103984594,0.1500110626220703,8.0
I,0.48606655,0.39242676,0.18,0.8312646,0.3492262,0.17374578,0.18260478973388672,18.0
I,0.14831029,0.15401979,0.060158726,0.044936765,0.01681801,0.013884271,0.012540110386908054,4.0
M,0.40206018,0.30080867,0.105,0.33550614,0.13580544,0.08095445,0.09441763162612915,10.0
F,0.55,0.425,0.175,0.83507293,0.303412,0.1371575,0.27782484889030457,10.0
M,0.71287316,0.5648753,0.36117774,2.1182578,0.63286304,0.37950212,0.9825462698936462,18.0
F,0.68085074,0.5364729,0.20086074,1.6814231,0.7439624,0.41504252,0.41776856780052185,9.0
M,0.515,0.395,0.15,0.62684244,0.24634308,0.15614617,0.18155252933502197,13.0
I,0.28029233,0.20419471,0.08197552,0.112805285,0.049013402,0.03379498,0.04001181200146675,6.0
M,0.6295939,0.485,0.165,1.3559076,0.54545975,0.3560499,0.3668481409549713,12.0
M,0.19424577,0.20753068,0.08,0.08795449,0.029720865,0.015656734,0.022625518962740898,4.0
I,0.37,0.27293476,0.08,0.13281721,0.04359187,0.033165123,0.04881494492292404,6.0
F,0.5206821,0.403245,0.16417108,0.77591693,0.36044973,0.16049549,0.19525384902954102,9.0
M,0.645,0.5,0.17,1.2719768,0.5258372,0.3316802,0.3328624367713928,12.0
M,0.57517046,0.445,0.13,0.945267,0.39098078,0.1967123,0.294162392616272,11.0
M,0.69895697,0.5459468,0.20787472,1.685567,0.6455391,0.40532202,0.48252683877944946,13.0
M,0.525,0.41,0.12,0.7440457,0.2609187,0.17103878,0.21184366941452026,13.0
M,0.44,0.32205462,0.095,0.38776672,0.16506116,0.09711485,0.10036683082580566,7.0
I,0.53080213,0.4,0.115,0.604988,0.27003783,0.17141855,0.14745938777923584,8.0
M,0.545,0.41975045,0.135,0.93787926,0.43702635,0.20329227,0.21916083991527557,7.0
I,0.5152385,0.4,0.16,0.72895944,0.25807294,0.15886514,0.26499998569488525,11.0
I,0.5,0.365,0.115,0.41342768,0.19090727,0.13101175,0.07715000212192535,7.0
M,0.7256632,0.5668546,0.18,1.8995035,0.893344,0.4844039,0.4205510914325714,11.0
I,0.41457132,0.30800492,0.1,0.28456423,0.142807,0.07449931,0.07897459715604782,6.0
F,0.71749604,0.55669796,0.19,2.0604398,0.87795436,0.63921165,0.4839095175266266,12.0
F,0.4851157,0.37913802,0.125,0.6314877,0.29441565,0.12830421,0.16659776866436005,9.0
M,0.70516306,0.5465609,0.21263257,1.8137842,0.6947067,0.38375828,0.5564532279968262,14.0
I,0.483409,0.37,0.11382774,0.4907758,0.18066427,0.119702294,0.15511120855808258,8.0
F,0.61,0.46946543,0.16,0.9703828,0.4142366,0.22195333,0.27775171399116516,9.0
F,0.5166177,0.39,0.14157584,0.6846623,0.20194884,0.17787792,0.25,12.0
M,0.4768828,0.3720092,0.09,0.41202873,0.14613663,0.10985544,0.14314213395118713,10.0
F,0.5145402,0.395,0.115,0.55818075,0.25655788,0.095134646,0.12949877977371216,8.0
M,0.65,0.50893426,0.19,1.6335571,0.7368996,0.29663175,0.46846699714660645,11.0
I,0.38428313,0.28986034,0.105,0.35421187,0.1342967,0.07872202,0.10425615310668945,7.0
M,0.550189,0.43691647,0.15,0.8130796,0.311349,0.17804949,0.23064854741096497,13.0
M,0.63,0.5080243,0.21900333,1.3535559,0.5362702,0.36198223,0.33410632610321045,15.0
I,0.5887953,0.45487535,0.15,1.2117469,0.5122699,0.3200126,0.3205404579639435,7.0
M,0.64549315,0.50582606,0.175,1.3966793,0.53601295,0.33636358,0.3897331953048706,14.0
I,0.486297,0.36006922,0.12,0.56874883,0.24778977,0.14186491,0.14816205203533173,7.0
I,0.625,0.48,0.175,1.0760453,0.42445338,0.2713566,0.30070051550865173,10.0
F,0.61,0.47,0.1599017,1.0303216,0.46397424,0.24869595,0.25507277250289917,8.0
M,0.4887724,0.375,0.125,0.5754485,0.2753411,0.10681009,0.15546953678131104,7.0
F,0.62371194,0.48539382,0.19308983,1.5147933,0.6625687,0.43409008,0.34962448477745056,9.0
M,0.68802536,0.54462546,0.175,1.5161358,0.58302224,0.42022583,0.4158664345741272,10.0
F,0.63,0.485,0.2052427,1.2869627,0.5693056,0.31788796,0.3217635452747345,12.0
I,0.525,0.4046118,0.145,0.63224393,0.19624524,0.18663959,0.21674685180187225,15.0
M,0.66997445,0.53,0.185,1.411743,0.55924124,0.2877497,0.3894829750061035,17.0
I,0.5,0.38096988,0.13,0.58902425,0.2423933,0.12514897,0.17114001512527466,8.0
F,0.71049386,0.56578183,0.20171432,1.9230187,0.8542933,0.4524789,0.4641840159893036,11.0
F,0.57,0.43779936,0.16830643,1.0156358,0.41988027,0.2626849,0.27736127376556396,9.0
I,0.525,0.39592427,0.12,0.6119036,0.24768671,0.115517706,0.206557035446167,8.0
F,0.70631474,0.55264753,0.195,1.8864055,0.7478553,0.41327867,0.5178847908973694,17.0
I,0.40758187,0.3,0.088057205,0.42757818,0.2191913,0.06837248,0.09064168483018875,6.0
I,0.45,0.33739805,0.10343447,0.420356,0.19539772,0.09363432,0.09618917107582092,7.0
F,0.61546946,0.49935398,0.17959747,1.1551411,0.46999812,0.26876497,0.2646678388118744,18.0
F,0.58,0.465,0.185,1.0314848,0.37072033,0.28564557,0.2537028193473816,17.0
I,0.437465,0.325,0.08119181,0.3519007,0.16544074,0.06081995,0.09384467452764511,7.0
M,0.72277063,0.569302,0.21003443,2.1210191,0.73537177,0.4051935,0.7585699558258057,18.0
I,0.45036334,0.335,0.11436305,0.28195328,0.12099024,0.057730757,0.07729575783014297,7.0
I,0.56108,0.435,0.145,0.7932694,0.3235863,0.17915095,0.2337108999490738,11.0
I,0.5841234,0.45324805,0.14396459,0.88077104,0.3412305,0.1744644,0.2846056818962097,10.0
M,0.635,0.495,0.175,1.3583658,0.48503435,0.33123186,0.4353397488594055,13.0
I,0.5586659,0.42532977,0.1284273,0.99673796,0.5003704,0.18985401,0.25,8.0
F,0.51509434,0.395,0.11,0.56312084,0.2124025,0.109439574,0.17038023471832275,14.0
M,0.55925447,0.445,0.15523246,0.91335505,0.27905217,0.23945019,0.28408312797546387,15.0
M,0.65,0.52125627,0.19200495,1.2336202,0.46253964,0.30294216,0.3378027081489563,15.0
I,0.475,0.375,0.14767472,0.59260935,0.23267432,0.10487362,0.1967286318540573,8.0
I,0.45015812,0.34960717,0.11059237,0.3907759,0.18935992,0.07909068,0.0965595617890358,7.0
F,0.50370914,0.39,0.16,0.75145197,0.24774061,0.14118102,0.2849736213684082,13.0
I,0.2555509,0.21677448,0.080233835,0.14645001,0.06131159,0.038831558,0.03736608847975731,4.0
F,0.6463327,0.505,0.16062947,1.2469234,0.6403865,0.23764023,0.27269232273101807,11.0
M,0.6010535,0.4723889,0.18,0.8798048,0.350299,0.21609643,0.25,8.0
F,0.64,0.5,0.15,1.1873721,0.5283327,0.28458992,0.29192039370536804,12.0
F,0.7153598,0.56947476,0.21505626,2.1047153,0.74373114,0.40805763,0.7667557001113892,16.0
F,0.65,0.5,0.17,1.33065,0.6010206,0.29627135,0.35045039653778076,10.0
M,0.6715126,0.5288728,0.18172868,1.3767961,0.5776731,0.33354712,0.37588760256767273,11.0
F,0.53,0.41418815,0.155,0.77451986,0.37078148,0.14268608,0.2047947496175766,9.0
I,0.545,0.41,0.13,0.7721902,0.3041051,0.16959772,0.2201036661863327,10.0
M,0.65,0.51,0.18,1.2007312,0.5245454,0.27151904,0.315211683511734,10.0
I,0.4110199,0.30845797,0.080148675,0.476649,0.2330171,0.08838317,0.10825561732053757,6.0
I,0.41075698,0.2997862,0.11,0.3771602,0.14113255,0.09665367,0.11334097385406494,8.0
I,0.2860484,0.20802043,0.065,0.12172804,0.049315482,0.034630217,0.01666203700006008,5.0
M,0.7112036,0.5437584,0.1714971,1.671652,0.7013288,0.4320075,0.42894482612609863,11.0
I,0.545,0.425,0.135,0.71689993,0.2639965,0.13379587,0.25071385502815247,8.0
M,0.65227157,0.525,0.21333967,1.6210967,0.59046155,0.378324,0.45829442143440247,16.0
F,0.7229971,0.5727637,0.18714604,1.7283269,0.6687427,0.35723865,0.5149344801902771,14.0
F,0.7235253,0.5770941,0.21248561,2.0547988,0.8934671,0.40466982,0.6011248826980591,12.0
M,0.6870837,0.5334432,0.19,1.7803569,0.7054828,0.47703052,0.4843592941761017,11.0
F,0.646571,0.51,0.17,1.3688873,0.54763377,0.25477612,0.4477520287036896,11.0
M,0.5096658,0.39079288,0.135,0.6210214,0.24942176,0.15338704,0.16898103058338165,10.0
I,0.30014768,0.22041094,0.07002989,0.15446988,0.071950704,0.03760637,0.040461886674165726,9.0
I,0.535,0.4095291,0.135,0.7071331,0.3322026,0.16778529,0.16096913814544678,8.0
I,0.3733144,0.27891517,0.11,0.3687053,0.16940753,0.07823838,0.08945532143115997,8.0
I,0.58,0.45,0.16,1.0771964,0.47176152,0.26092565,0.25031578540802,6.0
I,0.22800857,0.17653906,0.0458165,0.047694966,0.019209739,0.009820084,0.013989587314426899,4.0
F,0.53,0.405,0.14,0.77251095,0.33094546,0.1888144,0.195049449801445,9.0
I,0.44,0.335,0.115,0.3911431,0.19366908,0.06335893,0.09241434186697006,6.0
I,0.32620707,0.24573739,0.08,0.14174922,0.054076698,0.026082536,0.026994973421096802,4.0
I,0.49935478,0.38163695,0.12775347,0.57889384,0.23718394,0.10687788,0.18648330867290497,8.0
I,0.3296946,0.23891686,0.065,0.15226392,0.066061795,0.04529324,0.03985105827450752,6.0
I,0.47,0.355,0.09,0.54186124,0.2505144,0.13740923,0.11279123276472092,6.0
M,0.74112475,0.58144826,0.9074633,2.7672281,1.1401027,0.65194803,0.9855053424835205,17.0
M,0.655,0.515,0.1930109,1.799968,0.76912713,0.3673065,0.4855514466762543,13.0
F,0.71703815,0.5684774,0.19,1.9969226,0.7734247,0.45539668,0.6135780215263367,12.0
F,0.621438,0.495,0.15,1.1183984,0.34261388,0.3130739,0.33833059668540955,15.0
M,0.475,0.36638698,0.11,0.63258564,0.21013325,0.11874714,0.2535853087902069,12.0
I,0.47177985,0.3695468,0.12,0.4447302,0.20710267,0.092089504,0.10747096687555313,7.0
M,0.2712604,0.19781803,0.09,0.16298713,0.053166937,0.043040924,0.051962222903966904,8.0
I,0.42583144,0.325,0.095,0.33542922,0.101103485,0.07929913,0.11967051774263382,13.0
F,0.5977415,0.47,0.175,1.1334171,0.4449883,0.2301217,0.3551606237888336,11.0
M,0.625,0.495,0.17411317,1.2225558,0.52648795,0.20688528,0.3800944983959198,13.0
F,0.55,0.425,0.16,0.91980654,0.4531357,0.2096246,0.2120702862739563,9.0
I,0.515,0.385,0.105,0.66643184,0.34243944,0.13097844,0.15501420199871063,8.0
M,0.622239,0.485,0.19,1.2144251,0.39364788,0.20917362,0.47591760754585266,18.0
M,0.60100746,0.465,0.15,1.2792877,0.66163844,0.27086937,0.27172839641571045,8.0
I,0.46724403,0.355,0.095,0.42579347,0.17228338,0.086482964,0.12906959652900696,7.0
F,0.545,0.425,0.14,0.8777843,0.39145297,0.13204944,0.28873249888420105,9.0
F,0.81350857,0.6489223,1.0636121,2.8049304,1.4090657,0.7002837,0.9995324015617371,16.0
I,0.41963235,0.31237343,0.09946092,0.41795632,0.16572855,0.0899229,0.129322811961174,8.0
M,0.70865685,0.54723215,0.21132842,1.8402096,0.8661519,0.45324248,0.41266247630119324,10.0
F,0.70770985,0.5562937,0.20526558,1.9430902,0.8397629,0.4667048,0.47841954231262207,11.0
F,0.72096705,0.57088655,0.2152863,1.8379631,0.72203165,0.42630205,0.555371105670929,10.0
F,0.7242761,0.5740442,0.4466983,2.2019382,1.0979167,0.43068445,0.5901931524276733,13.0
F,0.5740472,0.44,0.15,0.8074032,0.33687642,0.2159373,0.19572249054908752,12.0
M,0.4537773,0.355,0.1314918,0.55313504,0.24149232,0.10360449,0.15003986656665802,8.0
I,0.49795246,0.3724773,0.12,0.59750736,0.26106244,0.12028538,0.17722265422344208,8.0
F,0.6938545,0.548743,0.185,1.3931055,0.43313214,0.3217512,0.47481265664100647,17.0
I,0.2622457,0.18647873,0.027125265,0.09354382,0.040993605,0.02021653,0.027301223948597908,5.0
M,0.66809744,0.52510303,0.19727352,1.6090516,0.7674923,0.29378086,0.4079185128211975,12.0
F,0.555,0.42872104,0.18,0.9303809,0.3260325,0.26001593,0.2882705628871918,10.0
I,0.40335503,0.3,0.075,0.26185536,0.12549818,0.05037211,0.06661886721849442,6.0
I,0.46,0.3586735,0.1,0.43103224,0.15999135,0.07488874,0.14376573264598846,8.0
F,0.625,0.49179912,0.205,1.1526433,0.45168984,0.28073114,0.3345053195953369,12.0
M,0.60674274,0.47,0.175,1.1761192,0.502918,0.24669157,0.3378700017929077,11.0
M,0.41406882,0.32008445,0.122992694,0.3438248,0.117643856,0.08438801,0.1279369294643402,12.0
M,0.6851429,0.53364366,0.16,1.624053,0.7140174,0.41839498,0.3945269286632538,9.0
F,0.57,0.43825966,0.14,0.89656585,0.36142528,0.15067416,0.3100612461566925,11.0
M,0.635,0.5041674,0.19,1.1887369,0.46463236,0.21015316,0.4038607180118561,13.0
F,0.61,0.47502062,0.17,1.1122894,0.44081995,0.2596554,0.3104743957519531,10.0
F,0.6364641,0.5017833,0.19,1.3908483,0.59113604,0.33659476,0.35547584295272827,11.0
M,0.5791247,0.45,0.165,1.1124264,0.43107727,0.23341985,0.3552575409412384,12.0
M,0.63,0.485,0.155,1.2224562,0.56531245,0.27470902,0.31235983967781067,9.0
I,0.5,0.3806517,0.13,0.69326884,0.31217307,0.15650272,0.1655665636062622,7.0
F,0.51521903,0.40376437,0.155,0.8104677,0.23283078,0.1938048,0.2770966589450836,14.0
M,0.635,0.5,0.155,1.3190804,0.6268952,0.28208062,0.3226509094238281,8.0
M,0.5520784,0.4261908,0.18,1.0560488,0.4456934,0.23151486,0.28641799092292786,8.0
I,0.4108551,0.3222078,0.105,0.36383647,0.12572528,0.07274986,0.12244889885187149,10.0
M,0.5129297,0.385,0.14,0.7441507,0.2969261,0.19702467,0.19574223458766937,9.0
F,0.57,0.445,0.14755335,0.9290906,0.37711322,0.21130636,0.2725895047187805,9.0
I,0.5636658,0.425,0.135,0.7034417,0.25477123,0.15689707,0.24347639083862305,10.0
M,0.52,0.40477338,0.14,0.6842703,0.23817503,0.15052484,0.24482855200767517,13.0
F,0.7057339,0.55745625,0.2144973,1.5045059,0.57747895,0.38071954,0.44654878973960876,12.0
M,0.515,0.39,0.16,0.77075326,0.24307531,0.16963477,0.28189149498939514,14.0
F,0.72133994,0.5698686,0.21482472,1.7759626,0.67747873,0.41291115,0.5263856053352356,13.0
M,0.5925126,0.48,0.18,1.1469709,0.4076319,0.21614425,0.3377079367637634,18.058317184448242
I,0.39547065,0.3,0.111581855,0.3349341,0.1517219,0.059983663,0.1017911434173584,7.0
I,0.45525426,0.3472546,0.105,0.30299065,0.12160323,0.0641684,0.07866557687520981,6.0
M,0.55,0.41060406,0.15,0.8082032,0.22600436,0.22581092,0.2807079553604126,12.0
I,0.53377825,0.41476378,0.115,0.6205014,0.2091351,0.123428814,0.23993122577667236,10.0
I,0.57,0.435,0.15,0.8732498,0.34099382,0.22514923,0.2553386390209198,9.0
F,0.5375187,0.42435804,0.16,0.76146674,0.31260422,0.18909888,0.18964052200317383,9.0
F,0.7127408,0.56791157,0.20286204,2.0829294,0.7986535,0.43215743,0.708073616027832,12.0
M,0.57,0.44,0.145,0.96498454,0.4492368,0.24281164,0.19294211268424988,7.0
F,0.52754897,0.41,0.135,0.80316937,0.32465422,0.1809577,0.19939328730106354,8.0
F,0.6605068,0.51,0.17,1.4724495,0.6889512,0.38573486,0.3083244264125824,11.0
F,0.58,0.4525133,0.145,0.9728942,0.31728408,0.2507157,0.3168964087963104,9.0
I,0.44785652,0.35085908,0.1,0.41246536,0.14240424,0.0714629,0.14948882162570953,6.0
F,0.5698944,0.455,0.16,0.82946205,0.25784498,0.15670782,0.3153916001319885,16.0
F,0.635,0.5,0.17037162,1.3627965,0.6537629,0.33375695,0.31219565868377686,8.0
M,0.65450007,0.52,0.185,1.6367154,0.6204745,0.35498834,0.47703632712364197,18.0
I,0.5311305,0.365,0.14623615,0.8143005,0.31626362,0.17864473,0.1820150911808014,8.0
M,0.625,0.4866505,0.17,1.2958405,0.642321,0.25323078,0.28837668895721436,12.0
M,0.605,0.47,0.16,1.138378,0.45450804,0.26118368,0.3451152741909027,8.0
F,0.621382,0.485,0.175,1.2119845,0.4707196,0.29208046,0.3464067876338959,11.0
F,0.61085564,0.45,0.155,1.1277338,0.54075557,0.18638834,0.2735247313976288,10.0
I,0.572891,0.4351963,0.155,0.888814,0.424063,0.19792551,0.23588287830352783,9.0
F,0.475,0.375,0.07507648,0.4472958,0.16039145,0.07991859,0.17791464924812317,10.0
M,0.6,0.465,0.15,1.0964686,0.47248733,0.2575361,0.29444605112075806,9.0
I,0.5525829,0.4243472,0.12,0.6287116,0.29290095,0.13243131,0.17920057475566864,9.0
M,0.575,0.45,0.16,0.9583345,0.41738367,0.21743678,0.2529759705066681,9.0
F,0.63,0.47851267,0.165,1.4941461,0.6653749,0.4082596,0.3328494131565094,11.0
F,0.50687563,0.40128785,0.145,0.53420377,0.16863509,0.12122742,0.2026744931936264,14.0
F,0.57374483,0.45,0.17,0.8701602,0.33039206,0.17299826,0.28054434061050415,10.0
M,0.5250929,0.41638416,0.17,0.66817063,0.277124,0.154801,0.19552476704120636,15.0
M,0.62,0.485,0.19,1.1394871,0.45583418,0.2597099,0.33630192279815674,13.0
M,0.655,0.515,0.175,1.396953,0.67343247,0.23251007,0.3659769296646118,12.0
F,0.45353234,0.34177387,0.135,0.4252988,0.16765557,0.08682734,0.14763252437114716,10.0
M,0.48011705,0.37,0.135,0.49917445,0.2782276,0.07800091,0.11993901431560516,7.0
I,0.460752,0.355,0.105,0.49145272,0.18422341,0.10205024,0.15502168238162994,8.0
I,0.56,0.44,0.12993844,0.9241794,0.44943812,0.22308806,0.18999816477298737,7.0
M,0.32265943,0.2493235,0.08406021,0.18086272,0.060760435,0.044345647,0.062246475368738174,8.0
M,0.5213074,0.41420987,0.155,1.1152362,0.39233902,0.17529346,0.46243706345558167,18.0
M,0.6911294,0.5546972,0.21261044,1.9166955,0.726446,0.4727764,0.45789316296577454,15.0
I,0.15768656,0.148568,0.06366917,0.03295361,0.014232002,0.009347351,0.009312978945672512,4.0
I,0.57,0.44289836,0.15609337,0.63866144,0.27108735,0.14005098,0.22758401930332184,15.0
M,0.645,0.5065125,0.19,1.2687789,0.5910506,0.26047885,0.32465073466300964,10.0
F,0.71337587,0.5686887,0.22249405,1.7486851,0.73398954,0.3492746,0.5094749331474304,14.0
F,0.6,0.475,0.205,1.170152,0.43042672,0.29447237,0.3476935029029846,17.0
M,0.736676,0.57458115,0.19,2.751592,1.4727417,0.62854356,0.5324004888534546,13.0
F,0.5714835,0.43,0.14,1.072843,0.515156,0.26348314,0.2502555549144745,10.0
F,0.66244626,0.5142863,0.205,1.9526143,0.8636894,0.45301393,0.49193745851516724,11.0
F,0.69249505,0.530835,0.195,2.0384254,0.8189609,0.5916456,0.5386086106300354,11.0
I,0.6,0.46,0.155,0.92889374,0.40448138,0.18417731,0.2867790460586548,9.0
F,0.65,0.51744807,0.18,1.3369132,0.4977857,0.29549596,0.4243520200252533,11.0
I,0.41421545,0.306107,0.115,0.41406518,0.18162227,0.104214646,0.08530210703611374,7.0
F,0.7220276,0.5709414,0.19212137,2.0000525,0.9613501,0.3898728,0.5012306571006775,11.0
I,0.56760526,0.435,0.165,0.9155572,0.3480978,0.19336386,0.3007541000843048,11.0
F,0.6,0.46982414,0.145,1.129437,0.52286786,0.2235891,0.30080169439315796,8.0
F,0.7222095,0.57509154,1.019935,2.1948822,1.1279764,0.4344351,0.5883041024208069,13.0
I,0.37,0.28247803,0.095,0.22307543,0.093975335,0.052241705,0.09544135630130768,6.0
I,0.58,0.445,0.14579388,0.972178,0.44754598,0.1986034,0.26499998569488525,9.0
I,0.2427013,0.18139423,0.056305382,0.062117387,0.025097452,0.012036787,0.017106732353568077,5.0
M,0.625,0.485,0.175,1.5009819,0.6048298,0.33329862,0.38481611013412476,15.0
F,0.58535856,0.45,0.18664017,1.1053182,0.45160648,0.24989294,0.3005179464817047,11.0
M,0.545,0.40611282,0.14,0.86765474,0.38195613,0.18473084,0.24694007635116577,8.0
M,0.63,0.49760386,0.1758421,1.3743223,0.54364187,0.35200897,0.386190801858902,10.0
F,0.545,0.42,0.115,0.8119203,0.31672597,0.18287706,0.21889524161815643,8.0
M,0.6,0.455,0.155,1.2126333,0.56125367,0.24938492,0.30835968255996704,10.0
F,0.43583345,0.325,0.09304921,0.52258575,0.19693342,0.09062273,0.1582389771938324,8.0
F,0.6,0.44125557,0.155,1.11552,0.551457,0.32754532,0.3733731210231781,8.0
M,0.47554272,0.375,0.13261545,0.6318836,0.28758818,0.12404479,0.14328785240650177,6.0
F,0.60190254,0.475,0.195,1.1321402,0.5066086,0.2155146,0.31612884998321533,14.0
M,0.605,0.46196738,0.118952274,0.9888027,0.3744529,0.2804485,0.2768062651157379,11.0
F,0.5,0.3710414,0.12,0.6346826,0.2876925,0.15347329,0.1454489827156067,7.0
I,0.31146234,0.2421381,0.075,0.15031068,0.03990681,0.0340128,0.0650978684425354,8.0
I,0.6097555,0.47798875,0.17,1.1036278,0.4891257,0.23206724,0.3106572926044464,8.0
F,0.585,0.445,0.135,1.1004897,0.51076025,0.23751591,0.26568853855133057,13.0
F,0.5269165,0.41274667,0.16,0.7605032,0.28311235,0.15848072,0.24487359821796417,9.0
F,0.5494182,0.42,0.145,0.8260603,0.32566026,0.19399735,0.22619009017944336,11.0
M,0.58,0.475,0.19,1.100174,0.47216135,0.2114036,0.24650491774082184,8.0
M,0.53748405,0.425,0.14,0.8736693,0.37017936,0.17155671,0.26280027627944946,10.0
F,0.6765416,0.5251557,0.17958918,1.4789436,0.6671646,0.31794032,0.37078505754470825,11.0
M,0.65499043,0.51592076,0.175,1.3782961,0.5502786,0.30219525,0.37455663084983826,14.0
F,0.69365114,0.5508,0.17,1.753834,0.87673694,0.34175053,0.4061531722545624,11.0
I,0.41865233,0.3159387,0.1,0.36833116,0.16540696,0.07896769,0.08467541635036469,6.0
M,0.73570967,0.5790172,0.21044539,2.0243974,0.8669964,0.48512164,0.4571180045604706,14.0
I,0.52,0.395,0.12,0.60345066,0.2110706,0.14371277,0.20637820661067963,8.0
I,0.37,0.29560688,0.13,0.21904074,0.07331532,0.04662833,0.0878923311829567,9.0
F,0.635,0.49821207,0.17,1.2967263,0.56872946,0.30693692,0.35726457834243774,9.0
